Ranges: [0.000040-0.000065, 0.000065-0.000105, 0.000105-0.000169, 0.000169-0.000274, 0.000274-0.000443, 0.000443-0.000718, 0.000718-0.001161, 0.001161-0.001879, 0.001879-0.003040, 0.003040-0.004918, 0.004918-0.007958, 0.007958-0.012876, 0.012876-0.020833, 0.020833-0.033709, 0.033709-0.054543, 0.054543-0.088252, 0.088252-0.142794, 0.142794-0.231046, 0.231046-0.373840, 0.373840-0.604886, 0.604886-0.978727, 0.978727-0.999960]
Miss_counts: [500, 1000, 500, 500, 0, 500, 500, 500, 1500, 0, 0, 500, 500, 1500, 0, 0, 500, 500, 0, 0, 500, 500]
Range_probabilities: [0.039232, 0.039195, 0.039232, 0.049904, 0.063541, 0.049904, 0.049904, 0.063479, 0.049809, 0.049953, 0.063541, 0.049904, 0.039232, 0.039157, 0.039270, 0.039270, 0.039232, 0.039232, 0.039270, 0.039270, 0.039232, 0.039232]
Range_scores: [0.999038, 0.998077, 0.999038, 1.270796, 1.618034, 1.269574, 1.270796, 1.616478, 1.268352, 1.272020, 1.618034, 1.270796, 0.999038, 0.997117, 1.000000, 1.000000, 0.999038, 0.999038, 1.000000, 1.000000, 0.999038, 0.999038]
Miss_counts: [500, 1000, 500, 500, 0, 1000, 500, 500, 1500, 0, 0, 500, 500, 1500, 0, 0, 500, 500, 0, 0, 500, 500]
Range_probabilities: [0.039234, 0.039197, 0.039234, 0.049907, 0.063544, 0.049859, 0.049907, 0.063483, 0.049811, 0.049955, 0.063544, 0.049907, 0.039234, 0.039159, 0.039272, 0.039272, 0.039234, 0.039234, 0.039272, 0.039272, 0.039234, 0.039234]
Range_scores: [0.999038, 0.998077, 0.999038, 1.270796, 1.618034, 1.269574, 1.270796, 1.616478, 1.268352, 1.272020, 1.618034, 1.270796, 0.999038, 0.997117, 1.000000, 1.000000, 0.999038, 0.999038, 0.999038, 1.000000, 0.999038, 0.999038]
Miss_counts: [500, 1000, 500, 500, 0, 1000, 500, 500, 1500, 0, 0, 500, 500, 1500, 0, 0, 500, 500, 500, 0, 500, 500]
Range_probabilities: [0.039236, 0.039198, 0.039236, 0.049909, 0.063546, 0.049861, 0.049909, 0.063485, 0.049813, 0.049957, 0.063546, 0.049909, 0.039236, 0.039160, 0.039274, 0.039274, 0.039236, 0.039236, 0.039236, 0.039274, 0.039236, 0.039236]
Range_scores: [0.999038, 0.998077, 0.998077, 1.270796, 1.618034, 1.269574, 1.270796, 1.616478, 1.268352, 1.272020, 1.618034, 1.270796, 0.999038, 0.997117, 1.000000, 1.000000, 0.999038, 0.999038, 0.999038, 1.000000, 0.999038, 0.999038]
Miss_counts: [500, 1000, 1000, 500, 0, 1000, 500, 500, 1500, 0, 0, 500, 500, 1500, 0, 0, 500, 500, 500, 0, 500, 500]
Range_probabilities: [0.039237, 0.039200, 0.039200, 0.049911, 0.063548, 0.049863, 0.049911, 0.063487, 0.049815, 0.049959, 0.063548, 0.049911, 0.039237, 0.039162, 0.039275, 0.039275, 0.039237, 0.039237, 0.039237, 0.039275, 0.039237, 0.039237]
Range_scores: [0.998077, 0.998077, 0.998077, 1.270796, 1.618034, 1.269574, 1.270796, 1.616478, 1.268352, 1.272020, 1.618034, 1.270796, 0.999038, 0.997117, 1.000000, 1.000000, 0.999038, 0.999038, 0.999038, 1.000000, 0.999038, 0.999038]
Miss_counts: [1000, 1000, 1000, 500, 0, 1000, 500, 500, 1500, 0, 0, 500, 500, 1500, 0, 0, 500, 500, 500, 0, 500, 500]
Range_probabilities: [0.039201, 0.039201, 0.039201, 0.049913, 0.063551, 0.049865, 0.049913, 0.063490, 0.049817, 0.049961, 0.063551, 0.049913, 0.039239, 0.039163, 0.039277, 0.039277, 0.039239, 0.039239, 0.039239, 0.039277, 0.039239, 0.039239]
Range_scores: [0.998077, 0.998077, 0.998077, 1.270796, 1.618034, 1.268352, 1.270796, 1.616478, 1.268352, 1.272020, 1.618034, 1.270796, 0.999038, 0.997117, 1.000000, 1.000000, 0.999038, 0.999038, 0.999038, 1.000000, 0.999038, 0.999038]
Miss_counts: [1000, 1000, 1000, 500, 0, 1500, 500, 500, 1500, 0, 0, 500, 500, 1500, 0, 0, 500, 500, 500, 0, 500, 500]
Range_probabilities: [0.039203, 0.039203, 0.039203, 0.049915, 0.063554, 0.049819, 0.049915, 0.063493, 0.049819, 0.049963, 0.063554, 0.049915, 0.039241, 0.039165, 0.039278, 0.039278, 0.039241, 0.039241, 0.039241, 0.039278, 0.039241, 0.039241]
Range_scores: [0.998077, 0.998077, 0.998077, 1.270796, 1.618034, 1.268352, 1.270796, 1.616478, 1.268352, 1.272020, 1.616478, 1.270796, 0.999038, 0.997117, 1.000000, 1.000000, 0.999038, 0.999038, 0.999038, 1.000000, 0.999038, 0.999038]
Miss_counts: [1000, 1000, 1000, 500, 0, 1500, 500, 500, 1500, 0, 500, 500, 500, 1500, 0, 0, 500, 500, 500, 0, 500, 500]
Range_probabilities: [0.039205, 0.039205, 0.039205, 0.049918, 0.063558, 0.049822, 0.049918, 0.063497, 0.049822, 0.049966, 0.063497, 0.049918, 0.039243, 0.039168, 0.039281, 0.039281, 0.039243, 0.039243, 0.039243, 0.039281, 0.039243, 0.039243]
Range_scores: [0.998077, 0.998077, 0.998077, 1.270796, 1.618034, 1.268352, 1.270796, 1.616478, 1.268352, 1.272020, 1.616478, 1.270796, 0.999038, 0.997117, 1.000000, 1.000000, 0.999038, 0.999038, 0.999038, 1.000000, 0.998077, 0.999038]
Miss_counts: [1000, 1000, 1000, 500, 0, 1500, 500, 500, 1500, 0, 500, 500, 500, 1500, 0, 0, 500, 500, 500, 0, 1000, 500]
Range_probabilities: [0.039207, 0.039207, 0.039207, 0.049920, 0.063560, 0.049824, 0.049920, 0.063499, 0.049824, 0.049968, 0.063499, 0.049920, 0.039245, 0.039169, 0.039282, 0.039282, 0.039245, 0.039245, 0.039245, 0.039282, 0.039207, 0.039245]
Range_scores: [0.998077, 0.997117, 0.998077, 1.270796, 1.618034, 1.268352, 1.270796, 1.616478, 1.268352, 1.272020, 1.616478, 1.270796, 0.999038, 0.997117, 1.000000, 1.000000, 0.999038, 0.999038, 0.999038, 1.000000, 0.998077, 0.999038]
Miss_counts: [1000, 1500, 1000, 500, 0, 1500, 500, 500, 1500, 0, 500, 500, 500, 1500, 0, 0, 500, 500, 500, 0, 1000, 500]
Range_probabilities: [0.039208, 0.039171, 0.039208, 0.049922, 0.063563, 0.049826, 0.049922, 0.063501, 0.049826, 0.049970, 0.063501, 0.049922, 0.039246, 0.039171, 0.039284, 0.039284, 0.039246, 0.039246, 0.039246, 0.039284, 0.039208, 0.039246]
Range_scores: [0.998077, 0.997117, 0.998077, 1.270796, 1.618034, 1.268352, 1.270796, 1.616478, 1.268352, 1.272020, 1.616478, 1.270796, 0.999038, 0.997117, 1.000000, 1.000000, 0.999038, 0.999038, 0.999038, 1.000000, 0.998077, 0.998077]
Miss_counts: [1000, 1500, 1000, 500, 0, 1500, 500, 500, 1500, 0, 500, 500, 500, 1500, 0, 0, 500, 500, 500, 0, 1000, 1000]
Range_probabilities: [0.039210, 0.039172, 0.039210, 0.049924, 0.063565, 0.049828, 0.049924, 0.063504, 0.049828, 0.049972, 0.063504, 0.049924, 0.039248, 0.039172, 0.039285, 0.039285, 0.039248, 0.039248, 0.039248, 0.039285, 0.039210, 0.039210]
Range_scores: [0.998077, 0.997117, 0.998077, 1.270796, 1.618034, 1.268352, 1.270796, 1.616478, 1.268352, 1.272020, 1.616478, 1.270796, 0.999038, 0.997117, 1.000000, 1.000000, 0.999038, 0.999038, 0.998077, 1.000000, 0.998077, 0.998077]
Miss_counts: [1000, 1500, 1000, 500, 0, 1500, 500, 500, 1500, 0, 500, 500, 500, 1500, 0, 0, 500, 500, 1000, 0, 1000, 1000]
Range_probabilities: [0.039211, 0.039174, 0.039211, 0.049926, 0.063567, 0.049830, 0.049926, 0.063506, 0.049830, 0.049974, 0.063506, 0.049926, 0.039249, 0.039174, 0.039287, 0.039287, 0.039249, 0.039249, 0.039211, 0.039287, 0.039211, 0.039211]
Range_scores: [0.998077, 0.997117, 0.998077, 1.269574, 1.618034, 1.268352, 1.270796, 1.616478, 1.268352, 1.272020, 1.616478, 1.270796, 0.999038, 0.997117, 1.000000, 1.000000, 0.999038, 0.999038, 0.998077, 1.000000, 0.998077, 0.998077]
Miss_counts: [1000, 1500, 1000, 1000, 0, 1500, 500, 500, 1500, 0, 500, 500, 500, 1500, 0, 0, 500, 500, 1000, 0, 1000, 1000]
Range_probabilities: [0.039213, 0.039175, 0.039213, 0.049880, 0.063570, 0.049832, 0.049928, 0.063509, 0.049832, 0.049976, 0.063509, 0.049928, 0.039251, 0.039175, 0.039289, 0.039289, 0.039251, 0.039251, 0.039213, 0.039289, 0.039213, 0.039213]
Range_scores: [0.998077, 0.997117, 0.998077, 1.269574, 1.618034, 1.268352, 1.270796, 1.616478, 1.268352, 1.272020, 1.616478, 1.270796, 0.999038, 0.997117, 1.000000, 1.000000, 0.999038, 0.999038, 0.998077, 1.000000, 0.998077, 0.997117]
Miss_counts: [1000, 1500, 1000, 1000, 0, 1500, 500, 500, 1500, 0, 500, 500, 500, 1500, 0, 0, 500, 500, 1000, 0, 1000, 1500]
Range_probabilities: [0.039215, 0.039177, 0.039215, 0.049882, 0.063573, 0.049834, 0.049930, 0.063512, 0.049834, 0.049978, 0.063512, 0.049930, 0.039252, 0.039177, 0.039290, 0.039290, 0.039252, 0.039252, 0.039215, 0.039290, 0.039215, 0.039177]
Range_scores: [0.998077, 0.997117, 0.998077, 1.269574, 1.618034, 1.268352, 1.270796, 1.616478, 1.268352, 1.272020, 1.614923, 1.270796, 0.999038, 0.997117, 1.000000, 1.000000, 0.999038, 0.999038, 0.998077, 1.000000, 0.998077, 0.997117]
Miss_counts: [1000, 1500, 1000, 1000, 0, 1500, 500, 500, 1500, 0, 1000, 500, 500, 1500, 0, 0, 500, 500, 1000, 0, 1000, 1500]
Range_probabilities: [0.039217, 0.039179, 0.039217, 0.049885, 0.063577, 0.049837, 0.049933, 0.063516, 0.049837, 0.049981, 0.063454, 0.049933, 0.039255, 0.039179, 0.039293, 0.039293, 0.039255, 0.039255, 0.039217, 0.039293, 0.039217, 0.039179]
Range_scores: [0.998077, 0.997117, 0.998077, 1.269574, 1.618034, 1.268352, 1.270796, 1.616478, 1.268352, 1.272020, 1.614923, 1.269574, 0.999038, 0.997117, 1.000000, 1.000000, 0.999038, 0.999038, 0.998077, 1.000000, 0.998077, 0.997117]
Miss_counts: [1000, 1500, 1000, 1000, 0, 1500, 500, 500, 1500, 0, 1000, 1000, 500, 1500, 0, 0, 500, 500, 1000, 0, 1000, 1500]
Range_probabilities: [0.039219, 0.039181, 0.039219, 0.049887, 0.063580, 0.049839, 0.049935, 0.063519, 0.049839, 0.049983, 0.063458, 0.049887, 0.039257, 0.039181, 0.039294, 0.039294, 0.039257, 0.039257, 0.039219, 0.039294, 0.039219, 0.039181]
Range_scores: [0.998077, 0.997117, 0.998077, 1.269574, 1.618034, 1.268352, 1.270796, 1.614923, 1.268352, 1.272020, 1.614923, 1.269574, 0.999038, 0.997117, 1.000000, 1.000000, 0.999038, 0.999038, 0.998077, 1.000000, 0.998077, 0.997117]
Miss_counts: [1000, 1500, 1000, 1000, 0, 1500, 500, 1000, 1500, 0, 1000, 1000, 500, 1500, 0, 0, 500, 500, 1000, 0, 1000, 1500]
Range_probabilities: [0.039221, 0.039184, 0.039221, 0.049890, 0.063584, 0.049842, 0.049938, 0.063461, 0.049842, 0.049986, 0.063461, 0.049890, 0.039259, 0.039184, 0.039297, 0.039297, 0.039259, 0.039259, 0.039221, 0.039297, 0.039221, 0.039184]
Range_scores: [0.998077, 0.997117, 0.998077, 1.269574, 1.618034, 1.268352, 1.270796, 1.614923, 1.268352, 1.272020, 1.613369, 1.269574, 0.999038, 0.997117, 1.000000, 1.000000, 0.999038, 0.999038, 0.998077, 1.000000, 0.998077, 0.997117]
Miss_counts: [1000, 1500, 1000, 1000, 0, 1500, 500, 1000, 1500, 0, 1500, 1000, 500, 1500, 0, 0, 500, 500, 1000, 0, 1000, 1500]
Range_probabilities: [0.039224, 0.039186, 0.039224, 0.049893, 0.063588, 0.049845, 0.049941, 0.063465, 0.049845, 0.049989, 0.063404, 0.049893, 0.039261, 0.039186, 0.039299, 0.039299, 0.039261, 0.039261, 0.039224, 0.039299, 0.039224, 0.039186]
Range_scores: [0.998077, 0.997117, 0.998077, 1.269574, 1.618034, 1.268352, 1.269574, 1.614923, 1.268352, 1.272020, 1.613369, 1.269574, 0.999038, 0.997117, 1.000000, 1.000000, 0.999038, 0.999038, 0.998077, 1.000000, 0.998077, 0.997117]
Miss_counts: [1000, 1500, 1000, 1000, 0, 1500, 1000, 1000, 1500, 0, 1500, 1000, 500, 1500, 0, 0, 500, 500, 1000, 0, 1000, 1500]
Range_probabilities: [0.039226, 0.039188, 0.039226, 0.049896, 0.063591, 0.049848, 0.049896, 0.063468, 0.049848, 0.049992, 0.063407, 0.049896, 0.039263, 0.039188, 0.039301, 0.039301, 0.039263, 0.039263, 0.039226, 0.039301, 0.039226, 0.039188]
Range_scores: [0.998077, 0.997117, 0.998077, 1.269574, 1.618034, 1.268352, 1.269574, 1.614923, 1.268352, 1.272020, 1.613369, 1.269574, 0.998077, 0.997117, 1.000000, 1.000000, 0.999038, 0.999038, 0.998077, 1.000000, 0.998077, 0.997117]
Miss_counts: [1000, 1500, 1000, 1000, 0, 1500, 1000, 1000, 1500, 0, 1500, 1000, 1000, 1500, 0, 0, 500, 500, 1000, 0, 1000, 1500]
Range_probabilities: [0.039227, 0.039189, 0.039227, 0.049898, 0.063593, 0.049850, 0.049898, 0.063471, 0.049850, 0.049994, 0.063410, 0.049898, 0.039227, 0.039189, 0.039303, 0.039303, 0.039265, 0.039265, 0.039227, 0.039303, 0.039227, 0.039189]
Range_scores: [0.998077, 0.997117, 0.998077, 1.269574, 1.618034, 1.268352, 1.269574, 1.614923, 1.267132, 1.272020, 1.613369, 1.269574, 0.998077, 0.997117, 1.000000, 1.000000, 0.999038, 0.999038, 0.998077, 1.000000, 0.998077, 0.997117]
Miss_counts: [1000, 1500, 1000, 1000, 0, 1500, 1000, 1000, 2000, 0, 1500, 1000, 1000, 1500, 0, 0, 500, 500, 1000, 0, 1000, 1500]
Range_probabilities: [0.039229, 0.039191, 0.039229, 0.049900, 0.063596, 0.049852, 0.049900, 0.063474, 0.049804, 0.049996, 0.063413, 0.049900, 0.039229, 0.039191, 0.039305, 0.039305, 0.039267, 0.039267, 0.039229, 0.039305, 0.039229, 0.039191]
Range_scores: [0.998077, 0.997117, 0.998077, 1.269574, 1.616478, 1.268352, 1.269574, 1.614923, 1.267132, 1.272020, 1.613369, 1.269574, 0.998077, 0.997117, 1.000000, 1.000000, 0.999038, 0.999038, 0.998077, 1.000000, 0.998077, 0.997117]
Miss_counts: [1000, 1500, 1000, 1000, 500, 1500, 1000, 1000, 2000, 0, 1500, 1000, 1000, 1500, 0, 0, 500, 500, 1000, 0, 1000, 1500]
Range_probabilities: [0.039231, 0.039194, 0.039231, 0.049903, 0.063539, 0.049855, 0.049903, 0.063478, 0.049807, 0.049999, 0.063417, 0.049903, 0.039231, 0.039194, 0.039307, 0.039307, 0.039269, 0.039269, 0.039231, 0.039307, 0.039231, 0.039194]
Range_scores: [0.998077, 0.997117, 0.998077, 1.269574, 1.616478, 1.268352, 1.269574, 1.614923, 1.267132, 1.272020, 1.613369, 1.269574, 0.998077, 0.997117, 1.000000, 1.000000, 0.999038, 0.999038, 0.997117, 1.000000, 0.998077, 0.997117]
Miss_counts: [1000, 1500, 1000, 1000, 500, 1500, 1000, 1000, 2000, 0, 1500, 1000, 1000, 1500, 0, 0, 500, 500, 1500, 0, 1000, 1500]
Range_probabilities: [0.039233, 0.039195, 0.039233, 0.049905, 0.063541, 0.049857, 0.049905, 0.063480, 0.049809, 0.050001, 0.063419, 0.049905, 0.039233, 0.039195, 0.039308, 0.039308, 0.039271, 0.039271, 0.039195, 0.039308, 0.039233, 0.039195]
Range_scores: [0.998077, 0.997117, 0.998077, 1.269574, 1.616478, 1.268352, 1.268352, 1.614923, 1.267132, 1.272020, 1.613369, 1.269574, 0.998077, 0.997117, 1.000000, 1.000000, 0.999038, 0.999038, 0.997117, 1.000000, 0.998077, 0.997117]
Miss_counts: [1000, 1500, 1000, 1000, 500, 1500, 1500, 1000, 2000, 0, 1500, 1000, 1000, 1500, 0, 0, 500, 500, 1500, 0, 1000, 1500]
Range_probabilities: [0.039235, 0.039197, 0.039235, 0.049907, 0.063544, 0.049859, 0.049859, 0.063483, 0.049811, 0.050003, 0.063422, 0.049907, 0.039235, 0.039197, 0.039310, 0.039310, 0.039272, 0.039272, 0.039197, 0.039310, 0.039235, 0.039197]
Range_scores: [0.998077, 0.997117, 0.998077, 1.269574, 1.616478, 1.268352, 1.268352, 1.614923, 1.267132, 1.272020, 1.613369, 1.269574, 0.998077, 0.997117, 1.000000, 0.999038, 0.999038, 0.999038, 0.997117, 1.000000, 0.998077, 0.997117]
Miss_counts: [1000, 1500, 1000, 1000, 500, 1500, 1500, 1000, 2000, 0, 1500, 1000, 1000, 1500, 0, 500, 500, 500, 1500, 0, 1000, 1500]
Range_probabilities: [0.039236, 0.039198, 0.039236, 0.049909, 0.063547, 0.049861, 0.049861, 0.063485, 0.049813, 0.050005, 0.063424, 0.049909, 0.039236, 0.039198, 0.039312, 0.039274, 0.039274, 0.039274, 0.039198, 0.039312, 0.039236, 0.039198]
Range_scores: [0.998077, 0.997117, 0.998077, 1.269574, 1.616478, 1.268352, 1.268352, 1.614923, 1.267132, 1.272020, 1.613369, 1.269574, 0.997117, 0.997117, 1.000000, 0.999038, 0.999038, 0.999038, 0.997117, 1.000000, 0.998077, 0.997117]
Miss_counts: [1000, 1500, 1000, 1000, 500, 1500, 1500, 1000, 2000, 0, 1500, 1000, 1500, 1500, 0, 500, 500, 500, 1500, 0, 1000, 1500]
Range_probabilities: [0.039238, 0.039200, 0.039238, 0.049911, 0.063549, 0.049863, 0.049863, 0.063488, 0.049815, 0.050007, 0.063427, 0.049911, 0.039200, 0.039200, 0.039313, 0.039275, 0.039275, 0.039275, 0.039200, 0.039313, 0.039238, 0.039200]
Range_scores: [0.998077, 0.997117, 0.998077, 1.269574, 1.616478, 1.268352, 1.268352, 1.614923, 1.267132, 1.272020, 1.613369, 1.269574, 0.997117, 0.997117, 1.000000, 0.998077, 0.999038, 0.999038, 0.997117, 1.000000, 0.998077, 0.997117]
Miss_counts: [1000, 1500, 1000, 1000, 500, 1500, 1500, 1000, 2000, 0, 1500, 1000, 1500, 1500, 0, 1000, 500, 500, 1500, 0, 1000, 1500]
Range_probabilities: [0.039239, 0.039201, 0.039239, 0.049913, 0.063551, 0.049865, 0.049865, 0.063490, 0.049817, 0.050009, 0.063429, 0.049913, 0.039201, 0.039201, 0.039315, 0.039239, 0.039277, 0.039277, 0.039201, 0.039315, 0.039239, 0.039201]
Range_scores: [0.998077, 0.997117, 0.998077, 1.269574, 1.616478, 1.268352, 1.268352, 1.614923, 1.267132, 1.272020, 1.613369, 1.268352, 0.997117, 0.997117, 1.000000, 0.998077, 0.999038, 0.999038, 0.997117, 1.000000, 0.998077, 0.997117]
Miss_counts: [1000, 1500, 1000, 1000, 500, 1500, 1500, 1000, 2000, 0, 1500, 1500, 1500, 1500, 0, 1000, 500, 500, 1500, 0, 1000, 1500]
Range_probabilities: [0.039241, 0.039203, 0.039241, 0.049915, 0.063554, 0.049867, 0.049867, 0.063493, 0.049819, 0.050012, 0.063432, 0.049867, 0.039203, 0.039203, 0.039317, 0.039241, 0.039279, 0.039279, 0.039203, 0.039317, 0.039241, 0.039203]
Range_scores: [0.998077, 0.997117, 0.997117, 1.269574, 1.616478, 1.268352, 1.268352, 1.614923, 1.267132, 1.272020, 1.613369, 1.268352, 0.997117, 0.997117, 1.000000, 0.998077, 0.999038, 0.999038, 0.997117, 1.000000, 0.998077, 0.997117]
Miss_counts: [1000, 1500, 1500, 1000, 500, 1500, 1500, 1000, 2000, 0, 1500, 1500, 1500, 1500, 0, 1000, 500, 500, 1500, 0, 1000, 1500]
Range_probabilities: [0.039243, 0.039205, 0.039205, 0.049917, 0.063557, 0.049869, 0.049869, 0.063496, 0.049821, 0.050013, 0.063435, 0.049869, 0.039205, 0.039205, 0.039318, 0.039243, 0.039280, 0.039280, 0.039205, 0.039318, 0.039243, 0.039205]
Range_scores: [0.998077, 0.997117, 0.997117, 1.269574, 1.616478, 1.268352, 1.268352, 1.614923, 1.267132, 1.272020, 1.613369, 1.268352, 0.997117, 0.996158, 1.000000, 0.998077, 0.999038, 0.999038, 0.997117, 1.000000, 0.998077, 0.997117]
Miss_counts: [1000, 1500, 1500, 1000, 500, 1500, 1500, 1000, 2000, 0, 1500, 1500, 1500, 2000, 0, 1000, 500, 500, 1500, 0, 1000, 1500]
Range_probabilities: [0.039244, 0.039206, 0.039206, 0.049919, 0.063559, 0.049871, 0.049871, 0.063498, 0.049823, 0.050015, 0.063437, 0.049871, 0.039206, 0.039169, 0.039320, 0.039244, 0.039282, 0.039282, 0.039206, 0.039320, 0.039244, 0.039206]
Range_scores: [0.998077, 0.997117, 0.997117, 1.269574, 1.616478, 1.268352, 1.268352, 1.613369, 1.267132, 1.272020, 1.613369, 1.268352, 0.997117, 0.996158, 1.000000, 0.998077, 0.999038, 0.999038, 0.997117, 1.000000, 0.998077, 0.997117]
Miss_counts: [1000, 1500, 1500, 1000, 500, 1500, 1500, 1500, 2000, 0, 1500, 1500, 1500, 2000, 0, 1000, 500, 500, 1500, 0, 1000, 1500]
Range_probabilities: [0.039246, 0.039209, 0.039209, 0.049922, 0.063563, 0.049874, 0.049874, 0.063441, 0.049826, 0.050018, 0.063441, 0.049874, 0.039209, 0.039171, 0.039322, 0.039246, 0.039284, 0.039284, 0.039209, 0.039322, 0.039246, 0.039209]
Range_scores: [0.998077, 0.997117, 0.997117, 1.269574, 1.616478, 1.268352, 1.268352, 1.613369, 1.267132, 1.272020, 1.613369, 1.268352, 0.997117, 0.996158, 1.000000, 0.998077, 0.999038, 0.999038, 0.997117, 0.999038, 0.998077, 0.997117]
Miss_counts: [1000, 1500, 1500, 1000, 500, 1500, 1500, 1500, 2000, 0, 1500, 1500, 1500, 2000, 0, 1000, 500, 500, 1500, 500, 1000, 1500]
Range_probabilities: [0.039248, 0.039210, 0.039210, 0.049924, 0.063566, 0.049876, 0.049876, 0.063443, 0.049828, 0.050020, 0.063443, 0.049876, 0.039210, 0.039172, 0.039324, 0.039248, 0.039286, 0.039286, 0.039210, 0.039286, 0.039248, 0.039210]
Range_scores: [0.998077, 0.997117, 0.996158, 1.269574, 1.616478, 1.268352, 1.268352, 1.613369, 1.267132, 1.272020, 1.613369, 1.268352, 0.997117, 0.996158, 1.000000, 0.998077, 0.999038, 0.999038, 0.997117, 0.999038, 0.998077, 0.997117]
Miss_counts: [1000, 1500, 2000, 1000, 500, 1500, 1500, 1500, 2000, 0, 1500, 1500, 1500, 2000, 0, 1000, 500, 500, 1500, 500, 1000, 1500]
Range_probabilities: [0.039249, 0.039212, 0.039174, 0.049926, 0.063568, 0.049878, 0.049878, 0.063446, 0.049830, 0.050022, 0.063446, 0.049878, 0.039212, 0.039174, 0.039325, 0.039249, 0.039287, 0.039287, 0.039212, 0.039287, 0.039249, 0.039212]
Range_scores: [0.998077, 0.997117, 0.996158, 1.269574, 1.616478, 1.268352, 1.268352, 1.613369, 1.267132, 1.272020, 1.613369, 1.268352, 0.997117, 0.996158, 1.000000, 0.998077, 0.999038, 0.999038, 0.997117, 0.998077, 0.998077, 0.997117]
Miss_counts: [1000, 1500, 2000, 1000, 500, 1500, 1500, 1500, 2000, 0, 1500, 1500, 1500, 2000, 0, 1000, 500, 500, 1500, 1000, 1000, 1500]
Range_probabilities: [0.039251, 0.039213, 0.039175, 0.049928, 0.063570, 0.049880, 0.049880, 0.063448, 0.049832, 0.050024, 0.063448, 0.049880, 0.039213, 0.039175, 0.039326, 0.039251, 0.039289, 0.039289, 0.039213, 0.039251, 0.039251, 0.039213]
Range_scores: [0.998077, 0.997117, 0.996158, 1.268352, 1.616478, 1.268352, 1.268352, 1.613369, 1.267132, 1.272020, 1.613369, 1.268352, 0.997117, 0.996158, 1.000000, 0.998077, 0.999038, 0.999038, 0.997117, 0.998077, 0.998077, 0.997117]
Miss_counts: [1000, 1500, 2000, 1500, 500, 1500, 1500, 1500, 2000, 0, 1500, 1500, 1500, 2000, 0, 1000, 500, 500, 1500, 1000, 1000, 1500]
Range_probabilities: [0.039253, 0.039215, 0.039177, 0.049882, 0.063573, 0.049882, 0.049882, 0.063451, 0.049834, 0.050026, 0.063451, 0.049882, 0.039215, 0.039177, 0.039328, 0.039253, 0.039291, 0.039291, 0.039215, 0.039253, 0.039253, 0.039215]
Range_scores: [0.998077, 0.997117, 0.996158, 1.268352, 1.616478, 1.268352, 1.268352, 1.613369, 1.267132, 1.272020, 1.613369, 1.268352, 0.997117, 0.996158, 1.000000, 0.998077, 0.998077, 0.999038, 0.997117, 0.998077, 0.998077, 0.997117]
Miss_counts: [1000, 1500, 2000, 1500, 500, 1500, 1500, 1500, 2000, 0, 1500, 1500, 1500, 2000, 0, 1000, 1000, 500, 1500, 1000, 1000, 1500]
Range_probabilities: [0.039254, 0.039216, 0.039179, 0.049884, 0.063576, 0.049884, 0.049884, 0.063454, 0.049836, 0.050028, 0.063454, 0.049884, 0.039216, 0.039179, 0.039330, 0.039254, 0.039254, 0.039292, 0.039216, 0.039254, 0.039254, 0.039216]
Range_scores: [0.997117, 0.997117, 0.996158, 1.268352, 1.616478, 1.268352, 1.268352, 1.613369, 1.267132, 1.272020, 1.613369, 1.268352, 0.997117, 0.996158, 1.000000, 0.998077, 0.998077, 0.999038, 0.997117, 0.998077, 0.998077, 0.997117]
Miss_counts: [1500, 1500, 2000, 1500, 500, 1500, 1500, 1500, 2000, 0, 1500, 1500, 1500, 2000, 0, 1000, 1000, 500, 1500, 1000, 1000, 1500]
Range_probabilities: [0.039218, 0.039218, 0.039180, 0.049886, 0.063578, 0.049886, 0.049886, 0.063456, 0.049838, 0.050030, 0.063456, 0.049886, 0.039218, 0.039180, 0.039331, 0.039256, 0.039256, 0.039293, 0.039218, 0.039256, 0.039256, 0.039218]
Range_scores: [0.997117, 0.997117, 0.996158, 1.268352, 1.616478, 1.268352, 1.268352, 1.613369, 1.267132, 1.272020, 1.613369, 1.268352, 0.997117, 0.996158, 0.999038, 0.998077, 0.998077, 0.999038, 0.997117, 0.998077, 0.998077, 0.997117]
Miss_counts: [1500, 1500, 2000, 1500, 500, 1500, 1500, 1500, 2000, 0, 1500, 1500, 1500, 2000, 500, 1000, 1000, 500, 1500, 1000, 1000, 1500]
Range_probabilities: [0.039219, 0.039219, 0.039182, 0.049888, 0.063581, 0.049888, 0.049888, 0.063458, 0.049840, 0.050032, 0.063458, 0.049888, 0.039219, 0.039182, 0.039295, 0.039257, 0.039257, 0.039295, 0.039219, 0.039257, 0.039257, 0.039219]
Range_scores: [0.997117, 0.997117, 0.996158, 1.268352, 1.616478, 1.268352, 1.268352, 1.613369, 1.267132, 1.272020, 1.613369, 1.268352, 0.997117, 0.996158, 0.999038, 0.998077, 0.998077, 0.999038, 0.997117, 0.998077, 0.998077, 0.996158]
Miss_counts: [1500, 1500, 2000, 1500, 500, 1500, 1500, 1500, 2000, 0, 1500, 1500, 1500, 2000, 500, 1000, 1000, 500, 1500, 1000, 1000, 2000]
