Ranges: [0.000049-0.000079, 0.000079-0.000128, 0.000128-0.000207, 0.000207-0.000334, 0.000334-0.000541, 0.000541-0.000875, 0.000875-0.001416, 0.001416-0.002291, 0.002291-0.003707, 0.003707-0.005998, 0.005998-0.009706, 0.009706-0.015704, 0.015704-0.025410, 0.025410-0.041114, 0.041114-0.066524, 0.066524-0.107638, 0.107638-0.174161, 0.174161-0.281799, 0.281799-0.455960, 0.455960-0.737758, 0.737758-0.999951]
Range_probabilities: [0.000002, 0.000002, 0.000002, 0.000003, 0.000002, 0.000005, 0.000028, 0.000017, 0.000004, 0.000002, 0.000007, 0.014043, 0.985050, 0.000822, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 8871.264171, 621663.491146, 519.249886, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 18000, 64000, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000002, 0.000002, 0.000002, 0.000003, 0.000002, 0.000005, 0.000028, 0.000017, 0.000004, 0.000002, 0.000007, 0.014057, 0.985036, 0.000823, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 8871.264171, 621065.475318, 519.249886, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 18000, 64500, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000002, 0.000002, 0.000002, 0.000003, 0.000002, 0.000005, 0.000028, 0.000018, 0.000004, 0.000002, 0.000007, 0.014070, 0.985022, 0.000824, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 8871.264171, 620766.683164, 519.249886, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 18000, 65000, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000002, 0.000002, 0.000002, 0.000003, 0.000002, 0.000005, 0.000028, 0.000018, 0.000004, 0.000002, 0.000007, 0.014077, 0.985015, 0.000824, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 8871.264171, 620169.530030, 519.249886, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 18000, 65500, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000002, 0.000002, 0.000002, 0.000003, 0.000002, 0.000005, 0.000028, 0.000018, 0.000004, 0.000002, 0.000007, 0.014090, 0.985001, 0.000825, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 8871.264171, 619572.951334, 519.249886, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 18000, 66000, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000002, 0.000002, 0.000002, 0.000003, 0.000002, 0.000005, 0.000028, 0.000018, 0.000004, 0.000002, 0.000007, 0.014103, 0.984986, 0.000825, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 8871.264171, 618976.946523, 519.249886, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 18000, 66500, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000002, 0.000002, 0.000002, 0.000003, 0.000002, 0.000005, 0.000028, 0.000018, 0.000004, 0.000002, 0.000007, 0.014117, 0.984972, 0.000826, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 8871.264171, 618381.515046, 519.249886, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 18000, 67000, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000002, 0.000002, 0.000002, 0.000003, 0.000002, 0.000005, 0.000028, 0.000018, 0.000004, 0.000002, 0.000007, 0.014130, 0.984958, 0.000827, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 8871.264171, 618084.014135, 519.249886, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 18000, 67500, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000002, 0.000002, 0.000002, 0.000003, 0.000002, 0.000005, 0.000028, 0.000018, 0.000004, 0.000002, 0.000007, 0.014137, 0.984951, 0.000827, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 8871.264171, 617489.441623, 519.249886, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 18000, 68000, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000002, 0.000002, 0.000002, 0.000003, 0.000002, 0.000005, 0.000028, 0.000018, 0.000004, 0.000002, 0.000007, 0.014150, 0.984937, 0.000828, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 8871.264171, 616895.441066, 519.249886, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 18000, 68500, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000002, 0.000002, 0.000002, 0.000003, 0.000002, 0.000005, 0.000028, 0.000018, 0.000004, 0.000002, 0.000007, 0.014164, 0.984922, 0.000829, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 8871.264171, 616598.655100, 519.249886, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 18000, 69000, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000002, 0.000002, 0.000002, 0.000003, 0.000002, 0.000005, 0.000028, 0.000018, 0.000004, 0.000002, 0.000007, 0.014170, 0.984915, 0.000829, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 8871.264171, 616005.511445, 519.249886, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 18000, 69500, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000002, 0.000002, 0.000002, 0.000003, 0.000002, 0.000005, 0.000028, 0.000018, 0.000004, 0.000002, 0.000007, 0.014184, 0.984901, 0.000830, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 8871.264171, 615412.938371, 519.249886, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 18000, 70000, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000002, 0.000002, 0.000002, 0.000003, 0.000002, 0.000005, 0.000028, 0.000018, 0.000004, 0.000002, 0.000007, 0.014197, 0.984887, 0.000831, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 8871.264171, 614820.935329, 519.249886, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 18000, 70500, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000002, 0.000002, 0.000002, 0.000003, 0.000002, 0.000005, 0.000028, 0.000018, 0.000004, 0.000002, 0.000007, 0.014211, 0.984872, 0.000832, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 8871.264171, 614229.501771, 519.249886, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 18000, 71000, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000002, 0.000002, 0.000002, 0.000003, 0.000002, 0.000005, 0.000028, 0.000018, 0.000004, 0.000002, 0.000007, 0.014224, 0.984858, 0.000833, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 8871.264171, 613638.637148, 519.249886, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 18000, 71500, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000002, 0.000002, 0.000002, 0.000003, 0.000002, 0.000005, 0.000028, 0.000018, 0.000004, 0.000002, 0.000007, 0.014238, 0.984843, 0.000833, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 8871.264171, 613048.340914, 519.249886, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 18000, 72000, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000002, 0.000002, 0.000002, 0.000003, 0.000002, 0.000005, 0.000028, 0.000018, 0.000004, 0.000002, 0.000007, 0.014251, 0.984829, 0.000834, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 8871.264171, 612458.612522, 519.249886, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 18000, 72500, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000002, 0.000002, 0.000002, 0.000003, 0.000002, 0.000005, 0.000028, 0.000018, 0.000004, 0.000002, 0.000007, 0.014265, 0.984815, 0.000835, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 8871.264171, 611869.451425, 519.249886, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 18000, 73000, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000002, 0.000002, 0.000002, 0.000003, 0.000002, 0.000005, 0.000028, 0.000018, 0.000004, 0.000002, 0.000007, 0.014278, 0.984800, 0.000836, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 8871.264171, 611280.857079, 519.249886, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 18000, 73500, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000002, 0.000002, 0.000002, 0.000003, 0.000002, 0.000005, 0.000028, 0.000018, 0.000004, 0.000002, 0.000007, 0.014292, 0.984786, 0.000837, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 8871.264171, 610692.828936, 519.249886, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 18000, 74000, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000002, 0.000002, 0.000002, 0.000003, 0.000002, 0.000005, 0.000028, 0.000018, 0.000004, 0.000002, 0.000007, 0.014305, 0.984771, 0.000837, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 8871.264171, 610105.366454, 519.249886, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 18000, 74500, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000002, 0.000002, 0.000002, 0.000003, 0.000002, 0.000005, 0.000028, 0.000018, 0.000004, 0.000002, 0.000007, 0.014319, 0.984757, 0.000838, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 8871.264171, 609518.469088, 519.249886, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 18000, 75000, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000002, 0.000002, 0.000002, 0.000003, 0.000002, 0.000005, 0.000029, 0.000018, 0.000004, 0.000002, 0.000007, 0.014332, 0.984743, 0.000839, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 8871.264171, 608932.136293, 519.249886, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 18000, 75500, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000002, 0.000002, 0.000002, 0.000003, 0.000002, 0.000005, 0.000029, 0.000018, 0.000004, 0.000002, 0.000007, 0.014346, 0.984728, 0.000840, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 8871.264171, 608346.367528, 519.249886, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 18000, 76000, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000002, 0.000002, 0.000002, 0.000003, 0.000002, 0.000005, 0.000029, 0.000018, 0.000004, 0.000002, 0.000007, 0.014360, 0.984714, 0.000840, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 8871.264171, 607761.162249, 519.249886, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 18000, 76500, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000002, 0.000002, 0.000002, 0.000003, 0.000002, 0.000005, 0.000029, 0.000018, 0.000004, 0.000002, 0.000007, 0.014373, 0.984699, 0.000841, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 8871.264171, 607176.519915, 519.249886, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 18000, 77000, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000002, 0.000002, 0.000002, 0.000003, 0.000002, 0.000005, 0.000029, 0.000018, 0.000004, 0.000002, 0.000007, 0.014387, 0.984685, 0.000842, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 8871.264171, 606884.409683, 519.249886, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 18000, 77500, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000002, 0.000002, 0.000002, 0.000003, 0.000002, 0.000005, 0.000029, 0.000018, 0.000004, 0.000002, 0.000007, 0.014394, 0.984677, 0.000842, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 8871.264171, 606300.610750, 519.249886, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 18000, 78000, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000002, 0.000002, 0.000002, 0.000003, 0.000002, 0.000005, 0.000029, 0.000018, 0.000004, 0.000002, 0.000007, 0.014407, 0.984663, 0.000843, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 8871.264171, 605717.373409, 519.249886, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 18000, 78500, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000002, 0.000002, 0.000002, 0.000003, 0.000002, 0.000005, 0.000029, 0.000018, 0.000004, 0.000002, 0.000007, 0.014421, 0.984648, 0.000844, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 8871.264171, 605134.697119, 519.249886, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 18000, 79000, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000002, 0.000002, 0.000002, 0.000003, 0.000002, 0.000005, 0.000029, 0.000018, 0.000004, 0.000002, 0.000007, 0.014435, 0.984634, 0.000845, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 8871.264171, 604552.581341, 519.249886, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 18000, 79500, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000002, 0.000002, 0.000002, 0.000003, 0.000002, 0.000005, 0.000029, 0.000018, 0.000004, 0.000002, 0.000007, 0.014448, 0.984619, 0.000846, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 8871.264171, 603971.025536, 519.249886, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 18000, 80000, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000002, 0.000002, 0.000002, 0.000003, 0.000002, 0.000005, 0.000029, 0.000018, 0.000004, 0.000002, 0.000007, 0.014462, 0.984605, 0.000846, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 8871.264171, 603680.457454, 519.249886, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 18000, 80500, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000002, 0.000002, 0.000002, 0.000003, 0.000002, 0.000005, 0.000029, 0.000018, 0.000004, 0.000002, 0.000007, 0.014469, 0.984597, 0.000847, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 8871.264171, 603099.740597, 519.249886, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 18000, 81000, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000002, 0.000002, 0.000002, 0.000003, 0.000002, 0.000005, 0.000029, 0.000018, 0.000004, 0.000002, 0.000007, 0.014483, 0.984583, 0.000848, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 8871.264171, 602519.582367, 519.249886, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 1000, 1500, 1000, 500, 2000, 9500, 2500, 1000, 500, 2000, 18000, 81500, 2500, 0, 0, 1000, 2000, 0, 1000, 1500]
Range_probabilities: [0.000002, 0.000002, 0.000002, 0.000003, 0.000002, 0.000005, 0.000029, 0.000018, 0.000004, 0.000002, 0.000007, 0.014496, 0.984568, 0.000848, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002, 0.000002]
Range_scores: [0.995199, 0.998077, 1.268352, 1.614923, 1.271408, 3.317395, 17.644578, 11.036931, 2.613000, 1.270796, 4.219792, 8871.264171, 601939.982227, 519.249886, 1.000000, 1.000000, 0.998077, 0.996158, 1.000000, 0.998077, 0.997117]
