Ranges: [0.000040-0.000065, 0.000065-0.000105, 0.000105-0.000171, 0.000171-0.000276, 0.000276-0.000447, 0.000447-0.000723, 0.000723-0.001169, 0.001169-0.001892, 0.001892-0.003061, 0.003061-0.004953, 0.004953-0.008014, 0.008014-0.012967, 0.012967-0.020981, 0.020981-0.033948, 0.033948-0.054929, 0.054929-0.088877, 0.088877-0.143806, 0.143806-0.232684, 0.232684-0.376490, 0.376490-0.609174, 0.609174-0.985664, 0.985664-0.999960]
Range_probabilities: [0.043228, 0.043145, 0.042979, 0.042999, 0.055305, 0.068941, 0.054460, 0.043124, 0.043646, 0.043124, 0.043228, 0.043145, 0.043541, 0.043353, 0.043103, 0.043269, 0.042896, 0.043353, 0.043353, 0.043394, 0.043520, 0.042896]
Range_scores: [0.957615, 0.955774, 0.952102, 0.952560, 1.225160, 1.527246, 1.206438, 0.955314, 0.966876, 0.955314, 0.957615, 0.955774, 0.964553, 0.960384, 0.954854, 0.958537, 0.950271, 0.960384, 0.960384, 0.960384, 0.964089, 0.950271]
Miss_counts: [22500, 23500, 25500, 25500, 19500, 30000, 27500, 24000, 17500, 24000, 22500, 23500, 19000, 21500, 24000, 22000, 26500, 21000, 21000, 21000, 19000, 26500]
Range_probabilities: [0.043229, 0.043146, 0.042981, 0.043001, 0.055307, 0.068944, 0.054462, 0.043126, 0.043648, 0.043126, 0.043229, 0.043146, 0.043543, 0.043354, 0.043105, 0.043271, 0.042898, 0.043354, 0.043354, 0.043354, 0.043522, 0.042898]
Range_scores: [0.957615, 0.955774, 0.952102, 0.952560, 1.225160, 1.527246, 1.206438, 0.955314, 0.966876, 0.955314, 0.957615, 0.955774, 0.964553, 0.960384, 0.954854, 0.958537, 0.949357, 0.960384, 0.960384, 0.960384, 0.964089, 0.950271]
Miss_counts: [22500, 23500, 25500, 25500, 19500, 30000, 27500, 24000, 17500, 24000, 22500, 23500, 19000, 21500, 24000, 22000, 27000, 21000, 21000, 21000, 19000, 26500]
Range_probabilities: [0.043231, 0.043148, 0.042982, 0.043003, 0.055309, 0.068947, 0.054464, 0.043127, 0.043649, 0.043127, 0.043231, 0.043148, 0.043544, 0.043356, 0.043107, 0.043273, 0.042858, 0.043356, 0.043356, 0.043356, 0.043524, 0.042900]
Range_scores: [0.957615, 0.955774, 0.952102, 0.952560, 1.225160, 1.527246, 1.206438, 0.955314, 0.966876, 0.955314, 0.957615, 0.955774, 0.964553, 0.960384, 0.954854, 0.958537, 0.948443, 0.960384, 0.960384, 0.960384, 0.964089, 0.950271]
Miss_counts: [22500, 23500, 25500, 25500, 19500, 30000, 27500, 24000, 17500, 24000, 22500, 23500, 19000, 21500, 24000, 22000, 27500, 21000, 21000, 21000, 19000, 26500]
Range_probabilities: [0.043233, 0.043150, 0.042984, 0.043005, 0.055312, 0.068950, 0.054467, 0.043129, 0.043651, 0.043129, 0.043233, 0.043150, 0.043546, 0.043358, 0.043108, 0.043275, 0.042819, 0.043358, 0.043358, 0.043358, 0.043525, 0.042901]
Range_scores: [0.957615, 0.954854, 0.952102, 0.952560, 1.225160, 1.527246, 1.206438, 0.955314, 0.966876, 0.955314, 0.957615, 0.955774, 0.964553, 0.960384, 0.954854, 0.958537, 0.948443, 0.960384, 0.960384, 0.960384, 0.964089, 0.950271]
Miss_counts: [22500, 24000, 25500, 25500, 19500, 30000, 27500, 24000, 17500, 24000, 22500, 23500, 19000, 21500, 24000, 22000, 27500, 21000, 21000, 21000, 19000, 26500]
Range_probabilities: [0.043235, 0.043110, 0.042986, 0.043007, 0.055314, 0.068953, 0.054469, 0.043131, 0.043653, 0.043131, 0.043235, 0.043152, 0.043548, 0.043360, 0.043110, 0.043276, 0.042821, 0.043360, 0.043360, 0.043360, 0.043527, 0.042903]
Range_scores: [0.957615, 0.954854, 0.952102, 0.952560, 1.225160, 1.527246, 1.206438, 0.954395, 0.966876, 0.955314, 0.957615, 0.955774, 0.964553, 0.960384, 0.954854, 0.958537, 0.948443, 0.960384, 0.960384, 0.960384, 0.964089, 0.950271]
Miss_counts: [22500, 24000, 25500, 25500, 19500, 30000, 27500, 24500, 17500, 24000, 22500, 23500, 19000, 21500, 24000, 22000, 27500, 21000, 21000, 21000, 19000, 26500]
Range_probabilities: [0.043237, 0.043112, 0.042988, 0.043008, 0.055316, 0.068956, 0.054471, 0.043091, 0.043655, 0.043133, 0.043237, 0.043154, 0.043550, 0.043362, 0.043112, 0.043278, 0.042823, 0.043362, 0.043362, 0.043362, 0.043529, 0.042905]
Range_scores: [0.957615, 0.954854, 0.952102, 0.952560, 1.225160, 1.527246, 1.206438, 0.954395, 0.966876, 0.955314, 0.957615, 0.954854, 0.964553, 0.960384, 0.954854, 0.958537, 0.948443, 0.960384, 0.960384, 0.960384, 0.964089, 0.950271]
Miss_counts: [22500, 24000, 25500, 25500, 19500, 30000, 27500, 24500, 17500, 24000, 22500, 24000, 19000, 21500, 24000, 22000, 27500, 21000, 21000, 21000, 19000, 26500]
Range_probabilities: [0.043238, 0.043114, 0.042989, 0.043010, 0.055319, 0.068959, 0.054473, 0.043093, 0.043657, 0.043135, 0.043238, 0.043114, 0.043552, 0.043363, 0.043114, 0.043280, 0.042824, 0.043363, 0.043363, 0.043363, 0.043531, 0.042907]
Range_scores: [0.957615, 0.954854, 0.952102, 0.952560, 1.225160, 1.527246, 1.206438, 0.954395, 0.966876, 0.955314, 0.957615, 0.954854, 0.964553, 0.960384, 0.954854, 0.958537, 0.948443, 0.960384, 0.960384, 0.960384, 0.963161, 0.950271]
Miss_counts: [22500, 24000, 25500, 25500, 19500, 30000, 27500, 24500, 17500, 24000, 22500, 24000, 19000, 21500, 24000, 22000, 27500, 21000, 21000, 21000, 19500, 26500]
Range_probabilities: [0.043240, 0.043116, 0.042991, 0.043012, 0.055321, 0.068961, 0.054476, 0.043095, 0.043658, 0.043136, 0.043240, 0.043116, 0.043553, 0.043365, 0.043116, 0.043282, 0.042826, 0.043365, 0.043365, 0.043365, 0.043491, 0.042909]
Range_scores: [0.957615, 0.954854, 0.952102, 0.952560, 1.223981, 1.527246, 1.206438, 0.954395, 0.966876, 0.955314, 0.957615, 0.954854, 0.964553, 0.960384, 0.954854, 0.958537, 0.948443, 0.960384, 0.960384, 0.960384, 0.963161, 0.950271]
Miss_counts: [22500, 24000, 25500, 25500, 20000, 30000, 27500, 24500, 17500, 24000, 22500, 24000, 19000, 21500, 24000, 22000, 27500, 21000, 21000, 21000, 19500, 26500]
Range_probabilities: [0.043243, 0.043118, 0.042994, 0.043014, 0.055271, 0.068965, 0.054479, 0.043097, 0.043661, 0.043139, 0.043243, 0.043118, 0.043556, 0.043368, 0.043118, 0.043284, 0.042828, 0.043368, 0.043368, 0.043368, 0.043493, 0.042911]
Range_scores: [0.957615, 0.954854, 0.952102, 0.952560, 1.223981, 1.527246, 1.206438, 0.954395, 0.966876, 0.955314, 0.957615, 0.954854, 0.964553, 0.960384, 0.954854, 0.958537, 0.948443, 0.960384, 0.960384, 0.959460, 0.963161, 0.950271]
Miss_counts: [22500, 24000, 25500, 25500, 20000, 30000, 27500, 24500, 17500, 24000, 22500, 24000, 19000, 21500, 24000, 22000, 27500, 21000, 21000, 21500, 19500, 26500]
Range_probabilities: [0.043244, 0.043120, 0.042995, 0.043016, 0.055273, 0.068968, 0.054481, 0.043099, 0.043663, 0.043140, 0.043244, 0.043120, 0.043558, 0.043369, 0.043120, 0.043286, 0.042830, 0.043369, 0.043369, 0.043328, 0.043495, 0.042913]
Range_scores: [0.957615, 0.954854, 0.952102, 0.952560, 1.223981, 1.527246, 1.206438, 0.953477, 0.966876, 0.955314, 0.957615, 0.954854, 0.964553, 0.960384, 0.954854, 0.958537, 0.948443, 0.960384, 0.960384, 0.959460, 0.963161, 0.950271]
Miss_counts: [22500, 24000, 25500, 25500, 20000, 30000, 27500, 25000, 17500, 24000, 22500, 24000, 19000, 21500, 24000, 22000, 27500, 21000, 21000, 21500, 19500, 26500]
Range_probabilities: [0.043246, 0.043121, 0.042997, 0.043018, 0.055275, 0.068971, 0.054483, 0.043059, 0.043664, 0.043142, 0.043246, 0.043121, 0.043559, 0.043371, 0.043121, 0.043288, 0.042832, 0.043371, 0.043371, 0.043329, 0.043497, 0.042914]
Range_scores: [0.957615, 0.954854, 0.952102, 0.952560, 1.223981, 1.527246, 1.206438, 0.953477, 0.966876, 0.955314, 0.957615, 0.954854, 0.964553, 0.960384, 0.954854, 0.958537, 0.948443, 0.960384, 0.960384, 0.959460, 0.963161, 0.949357]
Miss_counts: [22500, 24000, 25500, 25500, 20000, 30000, 27500, 25000, 17500, 24000, 22500, 24000, 19000, 21500, 24000, 22000, 27500, 21000, 21000, 21500, 19500, 27000]
Range_probabilities: [0.043248, 0.043123, 0.042999, 0.043020, 0.055278, 0.068974, 0.054485, 0.043061, 0.043666, 0.043144, 0.043248, 0.043123, 0.043561, 0.043373, 0.043123, 0.043290, 0.042834, 0.043373, 0.043373, 0.043331, 0.043498, 0.042875]
Range_scores: [0.957615, 0.954854, 0.952102, 0.952560, 1.223981, 1.527246, 1.206438, 0.953477, 0.966876, 0.955314, 0.956694, 0.954854, 0.964553, 0.960384, 0.954854, 0.958537, 0.948443, 0.960384, 0.960384, 0.959460, 0.963161, 0.949357]
Miss_counts: [22500, 24000, 25500, 25500, 20000, 30000, 27500, 25000, 17500, 24000, 23000, 24000, 19000, 21500, 24000, 22000, 27500, 21000, 21000, 21500, 19500, 27000]
Range_probabilities: [0.043250, 0.043125, 0.043001, 0.043021, 0.055280, 0.068977, 0.054488, 0.043063, 0.043668, 0.043146, 0.043208, 0.043125, 0.043563, 0.043375, 0.043125, 0.043291, 0.042835, 0.043375, 0.043375, 0.043333, 0.043500, 0.042877]
Range_scores: [0.957615, 0.954854, 0.952102, 0.952560, 1.223981, 1.527246, 1.206438, 0.953477, 0.966876, 0.955314, 0.956694, 0.954854, 0.964553, 0.960384, 0.954854, 0.958537, 0.948443, 0.960384, 0.959460, 0.959460, 0.963161, 0.949357]
Miss_counts: [22500, 24000, 25500, 25500, 20000, 30000, 27500, 25000, 17500, 24000, 23000, 24000, 19000, 21500, 24000, 22000, 27500, 21000, 21500, 21500, 19500, 27000]
Range_probabilities: [0.043252, 0.043127, 0.043003, 0.043023, 0.055282, 0.068979, 0.054490, 0.043065, 0.043670, 0.043148, 0.043210, 0.043127, 0.043565, 0.043377, 0.043127, 0.043293, 0.042837, 0.043377, 0.043335, 0.043335, 0.043502, 0.042879]
Range_scores: [0.957615, 0.954854, 0.952102, 0.952560, 1.223981, 1.527246, 1.205278, 0.953477, 0.966876, 0.955314, 0.956694, 0.954854, 0.964553, 0.960384, 0.954854, 0.958537, 0.948443, 0.960384, 0.959460, 0.959460, 0.963161, 0.949357]
Miss_counts: [22500, 24000, 25500, 25500, 20000, 30000, 28000, 25000, 17500, 24000, 23000, 24000, 19000, 21500, 24000, 22000, 27500, 21000, 21500, 21500, 19500, 27000]
Range_probabilities: [0.043254, 0.043129, 0.043005, 0.043025, 0.055285, 0.068983, 0.054440, 0.043067, 0.043672, 0.043150, 0.043212, 0.043129, 0.043567, 0.043379, 0.043129, 0.043295, 0.042840, 0.043379, 0.043337, 0.043337, 0.043504, 0.042881]
Range_scores: [0.957615, 0.954854, 0.952102, 0.952560, 1.223981, 1.527246, 1.205278, 0.953477, 0.966876, 0.955314, 0.956694, 0.954854, 0.964553, 0.960384, 0.954854, 0.958537, 0.948443, 0.960384, 0.959460, 0.959460, 0.962235, 0.949357]
Miss_counts: [22500, 24000, 25500, 25500, 20000, 30000, 28000, 25000, 17500, 24000, 23000, 24000, 19000, 21500, 24000, 22000, 27500, 21000, 21500, 21500, 20000, 27000]
Range_probabilities: [0.043256, 0.043131, 0.043007, 0.043027, 0.055287, 0.068986, 0.054443, 0.043069, 0.043674, 0.043152, 0.043214, 0.043131, 0.043569, 0.043381, 0.043131, 0.043297, 0.042841, 0.043381, 0.043339, 0.043339, 0.043464, 0.042883]
Range_scores: [0.957615, 0.954854, 0.952102, 0.952560, 1.223981, 1.527246, 1.205278, 0.953477, 0.966876, 0.955314, 0.956694, 0.954854, 0.964553, 0.960384, 0.953936, 0.958537, 0.948443, 0.960384, 0.959460, 0.959460, 0.962235, 0.949357]
Miss_counts: [22500, 24000, 25500, 25500, 20000, 30000, 28000, 25000, 17500, 24000, 23000, 24000, 19000, 21500, 24500, 22000, 27500, 21000, 21500, 21500, 20000, 27000]
Range_probabilities: [0.043257, 0.043133, 0.043008, 0.043029, 0.055290, 0.068989, 0.054445, 0.043070, 0.043676, 0.043153, 0.043216, 0.043133, 0.043571, 0.043382, 0.043091, 0.043299, 0.042843, 0.043382, 0.043341, 0.043341, 0.043466, 0.042884]
Range_scores: [0.957615, 0.954854, 0.952102, 0.952560, 1.223981, 1.527246, 1.205278, 0.953477, 0.966876, 0.955314, 0.956694, 0.954854, 0.964553, 0.960384, 0.953936, 0.958537, 0.948443, 0.960384, 0.959460, 0.959460, 0.962235, 0.948443]
Miss_counts: [22500, 24000, 25500, 25500, 20000, 30000, 28000, 25000, 17500, 24000, 23000, 24000, 19000, 21500, 24500, 22000, 27500, 21000, 21500, 21500, 20000, 27500]
Range_probabilities: [0.043259, 0.043134, 0.043010, 0.043031, 0.055292, 0.068992, 0.054447, 0.043072, 0.043678, 0.043155, 0.043218, 0.043134, 0.043573, 0.043384, 0.043093, 0.043301, 0.042845, 0.043384, 0.043343, 0.043343, 0.043468, 0.042845]
Range_scores: [0.957615, 0.954854, 0.952102, 0.952560, 1.223981, 1.527246, 1.205278, 0.953477, 0.966876, 0.955314, 0.956694, 0.954854, 0.964553, 0.960384, 0.953936, 0.958537, 0.948443, 0.960384, 0.958537, 0.959460, 0.962235, 0.948443]
Miss_counts: [22500, 24000, 25500, 25500, 20000, 30000, 28000, 25000, 17500, 24000, 23000, 24000, 19000, 21500, 24500, 22000, 27500, 21000, 22000, 21500, 20000, 27500]
Range_probabilities: [0.043261, 0.043136, 0.043012, 0.043033, 0.055294, 0.068995, 0.054449, 0.043074, 0.043679, 0.043157, 0.043219, 0.043136, 0.043574, 0.043386, 0.043095, 0.043303, 0.042847, 0.043386, 0.043303, 0.043344, 0.043470, 0.042847]
Range_scores: [0.957615, 0.954854, 0.952102, 0.952560, 1.223981, 1.527246, 1.205278, 0.953477, 0.966876, 0.955314, 0.956694, 0.954854, 0.964553, 0.960384, 0.953018, 0.958537, 0.948443, 0.960384, 0.958537, 0.959460, 0.962235, 0.948443]
Miss_counts: [22500, 24000, 25500, 25500, 20000, 30000, 28000, 25000, 17500, 24000, 23000, 24000, 19000, 21500, 25000, 22000, 27500, 21000, 22000, 21500, 20000, 27500]
Range_probabilities: [0.043263, 0.043138, 0.043014, 0.043034, 0.055297, 0.068997, 0.054452, 0.043076, 0.043681, 0.043159, 0.043221, 0.043138, 0.043576, 0.043388, 0.043055, 0.043304, 0.042848, 0.043388, 0.043304, 0.043346, 0.043471, 0.042848]
Range_scores: [0.957615, 0.954854, 0.952102, 0.952560, 1.223981, 1.525777, 1.205278, 0.953477, 0.966876, 0.955314, 0.956694, 0.954854, 0.964553, 0.960384, 0.953018, 0.958537, 0.948443, 0.960384, 0.958537, 0.959460, 0.962235, 0.948443]
Miss_counts: [22500, 24000, 25500, 25500, 20000, 30500, 28000, 25000, 17500, 24000, 23000, 24000, 19000, 21500, 25000, 22000, 27500, 21000, 22000, 21500, 20000, 27500]
Range_probabilities: [0.043266, 0.043141, 0.043017, 0.043037, 0.055300, 0.068936, 0.054455, 0.043079, 0.043684, 0.043162, 0.043224, 0.043141, 0.043579, 0.043391, 0.043058, 0.043307, 0.042851, 0.043391, 0.043307, 0.043349, 0.043474, 0.042851]
Range_scores: [0.957615, 0.954854, 0.952102, 0.952560, 1.223981, 1.525777, 1.205278, 0.953477, 0.966876, 0.955314, 0.956694, 0.954854, 0.964553, 0.960384, 0.953018, 0.958537, 0.948443, 0.960384, 0.958537, 0.958537, 0.962235, 0.948443]
Miss_counts: [22500, 24000, 25500, 25500, 20000, 30500, 28000, 25000, 17500, 24000, 23000, 24000, 19000, 21500, 25000, 22000, 27500, 21000, 22000, 22000, 20000, 27500]
Range_probabilities: [0.043267, 0.043143, 0.043018, 0.043039, 0.055303, 0.068938, 0.054457, 0.043080, 0.043686, 0.043163, 0.043226, 0.043143, 0.043581, 0.043393, 0.043060, 0.043309, 0.042853, 0.043393, 0.043309, 0.043309, 0.043476, 0.042853]
Range_scores: [0.957615, 0.954854, 0.952102, 0.952560, 1.223981, 1.525777, 1.205278, 0.953477, 0.966876, 0.955314, 0.956694, 0.954854, 0.963625, 0.960384, 0.953018, 0.958537, 0.948443, 0.960384, 0.958537, 0.958537, 0.962235, 0.948443]
Miss_counts: [22500, 24000, 25500, 25500, 20000, 30500, 28000, 25000, 17500, 24000, 23000, 24000, 19500, 21500, 25000, 22000, 27500, 21000, 22000, 22000, 20000, 27500]
Range_probabilities: [0.043269, 0.043145, 0.043020, 0.043041, 0.055305, 0.068941, 0.054460, 0.043082, 0.043688, 0.043165, 0.043228, 0.043145, 0.043541, 0.043394, 0.043062, 0.043311, 0.042855, 0.043394, 0.043311, 0.043311, 0.043478, 0.042855]
Range_scores: [0.957615, 0.954854, 0.952102, 0.952560, 1.223981, 1.525777, 1.205278, 0.953477, 0.966876, 0.954395, 0.956694, 0.954854, 0.963625, 0.960384, 0.953018, 0.958537, 0.948443, 0.960384, 0.958537, 0.958537, 0.962235, 0.948443]
Miss_counts: [22500, 24000, 25500, 25500, 20000, 30500, 28000, 25000, 17500, 24500, 23000, 24000, 19500, 21500, 25000, 22000, 27500, 21000, 22000, 22000, 20000, 27500]
Range_probabilities: [0.043271, 0.043146, 0.043022, 0.043043, 0.055307, 0.068944, 0.054462, 0.043084, 0.043690, 0.043126, 0.043229, 0.043146, 0.043543, 0.043396, 0.043063, 0.043313, 0.042857, 0.043396, 0.043313, 0.043313, 0.043480, 0.042857]
Range_scores: [0.957615, 0.954854, 0.952102, 0.952560, 1.223981, 1.525777, 1.204119, 0.953477, 0.966876, 0.954395, 0.956694, 0.954854, 0.963625, 0.960384, 0.953018, 0.958537, 0.948443, 0.960384, 0.958537, 0.958537, 0.962235, 0.948443]
Miss_counts: [22500, 24000, 25500, 25500, 20000, 30500, 28500, 25000, 17500, 24500, 23000, 24000, 19500, 21500, 25000, 22000, 27500, 21000, 22000, 22000, 20000, 27500]
Range_probabilities: [0.043273, 0.043149, 0.043024, 0.043045, 0.055310, 0.068948, 0.054412, 0.043086, 0.043692, 0.043128, 0.043232, 0.043149, 0.043545, 0.043398, 0.043066, 0.043315, 0.042859, 0.043398, 0.043315, 0.043315, 0.043482, 0.042859]
Range_scores: [0.957615, 0.954854, 0.952102, 0.952560, 1.223981, 1.525777, 1.204119, 0.953477, 0.966876, 0.954395, 0.956694, 0.954854, 0.963625, 0.960384, 0.952102, 0.958537, 0.948443, 0.960384, 0.958537, 0.958537, 0.962235, 0.948443]
Miss_counts: [22500, 24000, 25500, 25500, 20000, 30500, 28500, 25000, 17500, 24500, 23000, 24000, 19500, 21500, 25500, 22000, 27500, 21000, 22000, 22000, 20000, 27500]
Range_probabilities: [0.043275, 0.043150, 0.043026, 0.043047, 0.055312, 0.068951, 0.054415, 0.043088, 0.043694, 0.043130, 0.043234, 0.043150, 0.043547, 0.043400, 0.043026, 0.043317, 0.042861, 0.043400, 0.043317, 0.043317, 0.043484, 0.042861]
Range_scores: [0.957615, 0.954854, 0.952102, 0.952560, 1.223981, 1.525777, 1.204119, 0.953477, 0.966876, 0.954395, 0.956694, 0.954854, 0.963625, 0.960384, 0.952102, 0.958537, 0.948443, 0.960384, 0.958537, 0.957615, 0.962235, 0.948443]
Miss_counts: [22500, 24000, 25500, 25500, 20000, 30500, 28500, 25000, 17500, 24500, 23000, 24000, 19500, 21500, 25500, 22000, 27500, 21000, 22000, 22500, 20000, 27500]
Range_probabilities: [0.043277, 0.043152, 0.043028, 0.043048, 0.055315, 0.068954, 0.054417, 0.043090, 0.043695, 0.043131, 0.043235, 0.043152, 0.043549, 0.043402, 0.043028, 0.043319, 0.042862, 0.043402, 0.043319, 0.043277, 0.043486, 0.042862]
Range_scores: [0.957615, 0.954854, 0.952102, 0.952560, 1.223981, 1.525777, 1.204119, 0.953477, 0.966876, 0.954395, 0.955774, 0.954854, 0.963625, 0.960384, 0.952102, 0.958537, 0.948443, 0.960384, 0.958537, 0.957615, 0.962235, 0.948443]
Miss_counts: [22500, 24000, 25500, 25500, 20000, 30500, 28500, 25000, 17500, 24500, 23500, 24000, 19500, 21500, 25500, 22000, 27500, 21000, 22000, 22500, 20000, 27500]
Range_probabilities: [0.043279, 0.043154, 0.043030, 0.043050, 0.055317, 0.068956, 0.054419, 0.043092, 0.043697, 0.043133, 0.043196, 0.043154, 0.043550, 0.043404, 0.043030, 0.043320, 0.042864, 0.043404, 0.043320, 0.043279, 0.043488, 0.042864]
Range_scores: [0.957615, 0.954854, 0.952102, 0.952560, 1.223981, 1.525777, 1.204119, 0.953477, 0.966876, 0.954395, 0.955774, 0.954854, 0.963625, 0.960384, 0.952102, 0.958537, 0.947531, 0.960384, 0.958537, 0.957615, 0.962235, 0.948443]
Miss_counts: [22500, 24000, 25500, 25500, 20000, 30500, 28500, 25000, 17500, 24500, 23500, 24000, 19500, 21500, 25500, 22000, 28000, 21000, 22000, 22500, 20000, 27500]
Range_probabilities: [0.043281, 0.043156, 0.043031, 0.043052, 0.055319, 0.068959, 0.054422, 0.043093, 0.043699, 0.043135, 0.043197, 0.043156, 0.043552, 0.043406, 0.043031, 0.043322, 0.042825, 0.043406, 0.043322, 0.043281, 0.043489, 0.042866]
Range_scores: [0.957615, 0.954854, 0.952102, 0.952560, 1.223981, 1.525777, 1.204119, 0.952560, 0.966876, 0.954395, 0.955774, 0.954854, 0.963625, 0.960384, 0.952102, 0.958537, 0.947531, 0.960384, 0.958537, 0.957615, 0.962235, 0.948443]
Miss_counts: [22500, 24000, 25500, 25500, 20000, 30500, 28500, 25500, 17500, 24500, 23500, 24000, 19500, 21500, 25500, 22000, 28000, 21000, 22000, 22500, 20000, 27500]
Range_probabilities: [0.043282, 0.043158, 0.043033, 0.043054, 0.055322, 0.068962, 0.054424, 0.043054, 0.043701, 0.043137, 0.043199, 0.043158, 0.043554, 0.043407, 0.043033, 0.043324, 0.042827, 0.043407, 0.043324, 0.043282, 0.043491, 0.042868]
Range_scores: [0.957615, 0.954854, 0.952102, 0.952560, 1.223981, 1.525777, 1.204119, 0.952560, 0.966876, 0.954395, 0.955774, 0.954854, 0.963625, 0.960384, 0.952102, 0.958537, 0.947531, 0.960384, 0.958537, 0.957615, 0.962235, 0.947531]
Miss_counts: [22500, 24000, 25500, 25500, 20000, 30500, 28500, 25500, 17500, 24500, 23500, 24000, 19500, 21500, 25500, 22000, 28000, 21000, 22000, 22500, 20000, 28000]
Range_probabilities: [0.043284, 0.043159, 0.043035, 0.043056, 0.055324, 0.068965, 0.054426, 0.043056, 0.043703, 0.043139, 0.043201, 0.043159, 0.043556, 0.043409, 0.043035, 0.043326, 0.042828, 0.043409, 0.043326, 0.043284, 0.043493, 0.042828]
Range_scores: [0.957615, 0.954854, 0.952102, 0.952560, 1.223981, 1.525777, 1.204119, 0.952560, 0.966876, 0.954395, 0.955774, 0.954854, 0.962698, 0.960384, 0.952102, 0.958537, 0.947531, 0.960384, 0.958537, 0.957615, 0.962235, 0.947531]
Miss_counts: [22500, 24000, 25500, 25500, 20000, 30500, 28500, 25500, 17500, 24500, 23500, 24000, 20000, 21500, 25500, 22000, 28000, 21000, 22000, 22500, 20000, 28000]
Range_probabilities: [0.043286, 0.043161, 0.043037, 0.043057, 0.055326, 0.068968, 0.054428, 0.043057, 0.043705, 0.043140, 0.043203, 0.043161, 0.043516, 0.043411, 0.043037, 0.043328, 0.042830, 0.043411, 0.043328, 0.043286, 0.043495, 0.042830]
Range_scores: [0.956694, 0.954854, 0.952102, 0.952560, 1.223981, 1.525777, 1.204119, 0.952560, 0.966876, 0.954395, 0.955774, 0.954854, 0.962698, 0.960384, 0.952102, 0.958537, 0.947531, 0.960384, 0.958537, 0.957615, 0.962235, 0.947531]
Miss_counts: [23000, 24000, 25500, 25500, 20000, 30500, 28500, 25500, 17500, 24500, 23500, 24000, 20000, 21500, 25500, 22000, 28000, 21000, 22000, 22500, 20000, 28000]
Range_probabilities: [0.043246, 0.043163, 0.043038, 0.043059, 0.055328, 0.068971, 0.054431, 0.043059, 0.043706, 0.043142, 0.043204, 0.043163, 0.043517, 0.043413, 0.043038, 0.043329, 0.042832, 0.043413, 0.043329, 0.043288, 0.043497, 0.042832]
Range_scores: [0.956694, 0.954854, 0.952102, 0.952560, 1.223981, 1.525777, 1.204119, 0.952560, 0.965946, 0.954395, 0.955774, 0.954854, 0.962698, 0.960384, 0.952102, 0.958537, 0.947531, 0.960384, 0.958537, 0.957615, 0.962235, 0.947531]
Miss_counts: [23000, 24000, 25500, 25500, 20000, 30500, 28500, 25500, 18000, 24500, 23500, 24000, 20000, 21500, 25500, 22000, 28000, 21000, 22000, 22500, 20000, 28000]
Range_probabilities: [0.043248, 0.043165, 0.043040, 0.043061, 0.055331, 0.068974, 0.054433, 0.043061, 0.043666, 0.043144, 0.043206, 0.043165, 0.043519, 0.043415, 0.043040, 0.043331, 0.042834, 0.043415, 0.043331, 0.043290, 0.043498, 0.042834]
Range_scores: [0.956694, 0.954854, 0.952102, 0.952560, 1.223981, 1.524310, 1.204119, 0.952560, 0.965946, 0.954395, 0.955774, 0.954854, 0.962698, 0.960384, 0.952102, 0.958537, 0.947531, 0.960384, 0.958537, 0.957615, 0.962235, 0.947531]
